Column1	Column2
ecografie transvaginala	(un dispozitiv numit traductor fie este aplicat pe pielea abdominala, fie este introdus in vagin)
Eczema	este o afectiune cronica si inflamatorie a pielii, poate provoca mancarimi intense pe pielea uscata
eczeme, psoriazis	sau alte leziuni ale pielii
edem cerebral	sub denumirea de umflare a creierului
edem ciclic	fiind cunoscut sub denumirea de edemul apare in randul femeilor in perioada premenstruala sau la premenopauza
edem, eritem, papule si vezicule	sau alte leziuni tisulare
edemul	(umflarea)
edemul	(umflarea picioarelor)
efect terapeutic	(numit) efectul dorit
efecte secundare	cum ar fi dureri de cap, greturi sau probleme de somn
efecte secundare	cum ar fi reactii alergice, greata, dureri de stomac, varsaturi
efecte secundare 	cum ar fi roseata, inflamatie, mancarime si uscaciunea pielii
efecte secundare inconfortabile	cum ar fi gaze abdominale si un miros neplacut al urinei
efecte secundare temporare usoare	cum ar fi dureri de cap, greata, sensibilitatea sanilor si modificari de dispozitie
efecte sistemice 	cum ar fi : neuropatia periferica, afectare renala, ileus paralitic, leucopenie si trombocitopenie
efectul de coaja de portocala	aspect numit Retentia de apa si degenerarea fibrelor de colagen sau a fibrelor tesuturilor
efectul de coaja de portocala	mai exact celulita
Efectul nocebo	cum ar fi efecte adverse ca durerea sau greata)
Efectul nocebo	este un efect negativ
Efectul nocebo	este un efect negativ cauzat de simplul fapt ca persoana se asteapta sa apara efecte adverse dupa administrarea unui placebo
ejaculare spontana	numita si ejaculare onirica sau polutie
electrocardiografie ambulatorie	denumiri EKG ambulatoriu, monitorizare Holter sau monitorizare eveniment cardiac
electroliti	cum ar fi calciu, magneziu, potasiu si sodiu
electroliti	minerale
electroliti	cum ar fi - sodiu, potasiu si clorura
electroliti (	cum ar fi sodiu si potasiu)
electroliti esentiali	cum ar fi calciu, magneziu, potasiu si sodiu
Electrolitii	sunt minerale din sange
Electromiografia	(EMG)
Electromiografia (EMG)	este un test care poate fi utilizat pentru a confirma comprimarea nervilor
electromiografie	(testarea functiei nervilor
electrozi	denumite mici discuri metalice
elemente de dedurizare a scaunelor	cum ar fi docusat de sodiu si docusat de calciu
embol	, o bucata de cheag de sange, care se poate deplasa spre plamani, rezultand o embolie pulmonara
embolia pulmonara	reprezinta O alta cauza pulmonara serioasa
embolie pulmonara	(EP)
embolie pulmonara	cum ar fi cheag de plamani)
embolie pulmonara	(cheag de plamani)
Emfizemul	este un tip de boala pulmonara obstructiva cronica
Emfizemul pulmonar	este un tip de boala pulmonara obstructiva cronica, manifestata prin tuse persistenta si dificultati de respiratie
encefalita	(inflamatia sau infectia creierului)
encefalita	(inflamatia creierului)
endocard	numita membrana (tunica) subtire
endometrioza	este o boala a adultilor
endometrita	(Cervicita, care este cauzata de gonoree sau chlamydia, se poate raspandi la mucoasa uterina)
endometrul	(mucoasa interioara a uterului)
endorfine	numite analgezice naturale
endorfine	numite hormoni
endorfine	(analgezici naturali ai organismului)
endoscopie	numite proceduri
enterocolita	, o infectie a colonului care poate pune viata in pericol
enterocolita	numita o infectie intestinala grava
enterocolita	numita infectie intestinala grava
enurezis	/ encoprezis
enzima	numita fosfatidilinositol 3-kinaza
enzime cardiace	numite substante
Enzimele cardiace	reprezinta elemente ce se pot regasi in cantitati mari in sange atunci cand o persoana sufera un infarct miocardic
Enzimele cardiace	numite si biomarkeri cardiaci
epididim	numit tub alungit
epifora	asa cum este denumita afectiunea Lacrimarea ochilor
epilarea sau exfolierea	cum ar fi proceduri agresive pentru piele 
epilepsia	cum ar fi o boala legata de convulsii
Epilepsia	este o boală neurologică, cronică, ce poate apărea la orice vârstă
Epilepsia	este o boala misterioasa ale carei cauze nu sunt complet elucidate
Epilepsia	isi are denumirea din greaca veche insemnand „criza, atac sau convulsie”
Epilepsia	reprezinta o tulburare neurologica cronica in cadrul careia apar crizele epileptice
epiteliu	(numit stratul exterior care acopera ovarul)
ereditara	(mostenita)
Eritemul infectios	este o boala infectioasa produsa de parvovirusul uman B19
Eritemul infectios	(boala obrajilor palmuiti)
Eritemul infectios	(a cincea boala a copilariei)
erizipelas	semnifica roseata a pielii
Erizipelul	reprezinta o infectie tegumentara acuta data de streptococ
eructatiei	consta in emisia zgomotoasa de aer din stomac,in special dupa o masa copioasa
eruptie cutanata sau o ingrosare a pielii	cum ar fi modificare a pielii
esofag Barrett	(o stare precanceroasa)
esofagian superior	(UES)
Esofagita	este o afectiune ce implica inflamatia sau iritatiile la nivelul esofagului
Esofagita limfocitara	este o afectiune esofagiana mai putin frecventa in care exista un numar crescut de limfocite in mucoasa esofagului
Esofagita limfocitara	(LE)
Esofagul	reprezinta un conduct muscular, parte a tubului digestiv, care are rolul de transport al alimentelor de la nivelul cavitatii bucale pana la nivelul stomacului
esofagul Barrett	cum ar fi complicatii ale bolii de reflux
esofagului	, tubul ce transporta alimentele de la nivelul gatului catre stomac
estrogen	numit hormonului ovarian
estrogenul si progesteronul	cum ar fi hormonilor care protejeaza osul 
eventratia	reprezinta protruzia unui organ in afara zonei anatomice de slaba rezistenta sau in urma unei zone slabite din cauza unei interventii chirurgicale
evolutie indelungata	(cronica)
examen complementar	(investigatie imagistica suplimentara)
excesului de sodiu	este cunoscut drept un precursor al cresterii tensiunii arteriale
Exercitiile cardiovasculare	cum ar fi alergarea
Exercitiile cardiovasculare, 	cum ar fi alergarea
Exercitiile in aer liber	cum ar fi inotul in mare
exercitiile Kegel	si caracterizate prin contractia si relaxarea voluntara a musculaturii respective
Exfolierea	reprezinta indepartarea celulelor moarte, a reziduurilor celulare de pe suprafata pielii
Exocervicita	inseamna - rana a colului uterin insotita de o membrana mucoasa a colului, care duce la dureri in abdomenul inferior la femei
exoftalmia	(boala basedow ochi)
exoftalmie	(bombarea globilor oculari)
extragerea unui dinte	cum ar fi procedura 
facori de risc	cum ar fi hipertensiunea arteriala
facori de risc	cum ar fi hipertensiunea arteriala
factor de crestere asemanator insulinei	numit hormon
factor de crestere asemanator insulinei	(IGF-1)
factor de risc	se numeste Orice lucru care creste riscul de a face o boala
factori de mediu	cum ar fi infectii si expunerea la substante chimice sau solventi
Factori de mediu 	cum ar fi schimbarea vremii, mirosurile, sunetele puternice, lumina puternica
factori de risc	cum ar fi varsta, obezitatea, statutul de fumator
factori de risc	cum ar fi fumatul, tensiunea arteriala sau diabetul zaharat
factori de risc	cum ar fi varsta, obezitatea, statutul de fumator
factori de risc in cancer	cum ar fi genetica si istoricul medical
factori de risc majori	cum ar fi hipertensiunea arteriala, diabetul zaharat, obezitatea, sedentarismul, fumatul
factori de risc prezenti pentru diabet	cum ar fi un stil de viata sedentar, un istoric familial de diabet zaharat tip 2, antecedente personale de diabet gestational sau tensiune arteriala peste 135/80 mm Hg
factori de risc, 	cum ar fi fumatul, diabetul si tensiunea arteriala ridicata
factori modificabili	cum ar fi sedentarismul, alimentatia deficitara, stresul sau somnul
Factorii de mediu	cum ar fi fumatul
factorii de risc cunoscuti	cum ar fi testiculele necoborate
Factorii de risc, 	cum ar fi istoricul familial
factorii psihosociali (	cum ar fi stresul)
factorului VIII	, o proteina de coagulare
FAP, sindromul Lynch	cum ar fi sindrom de cancer colorectal ereditar
Faptul ca sunteti supraponderali sau obezi, creste presiunea asupra articulatiilor care sustin greutatea, 	cum ar fi genunchii si soldurile
faringe	(calea comuna digestiva si respiratorie)
faringita	(infectie a gatului
Fasceita plantara	este caracterizata prin dureri in regiunea plantara a piciorului, care se agraveaza la initierea mersului
fata in luna plina	(fata rotunda)
faza de nutritie	Este numita si organismul se activeaza si are nevoie de calorii si nutrienti
febra	este un semn ca organismul lupta impotriva unei infectii
febra hemoragica cu sindrom renal	(FHSR)
Febra Q	reprezinta o infectie bacteriana cauzata de bacteria gram-negativa Coxiella burnetii
Febra Q	sau Boala Derrick-Burnet
febra reumatica	numita infectie
Fenilalanina	este un aminoacid esential care se gaseste in surse proteice
fenilcetonuria sau boala Tay-Sachs	cum ar fi Tulburarile mostenite
Fenomenul Raynaud	reprezinta o afectiune in care anumite vase sangvine, cel mai frecvent cele de la nivelul degetelor mainii si picioarelor, reactioneaza prin constrictie exagerata la expunerea la frig sau la stresul emotional
fenotipul	defineste proprietatile observabile ale acelui organism
fibre sanatoase	cum ar fi amidonul rezistent si fibrele solubile
Fibrele	reprezinta reprezinta partea fructului, legumei sau a cerealelor pe care organismul nu o poate digera
fibrilatia atriala	(batai neregulate ale inimii)
fibrilatia atriala	(batai neregulate ale inimii)
fibrilatia ventriculara	(FV)
fibrom	este denumit in mod obisnuit Excesul de colagen
fibrom uterin	numita o alta afectiune
Fibromatoza plantara	este o afectiune non-canceroasa ce se caracterizeaza prin prezenta excesului de colagen sau a tesutului fibrotic
Fibromatoza plantara	sau Boala Ledderhose
Fibromatoza plantara	este o afectiune care provoaca noduli benigni, cu crestere lenta, ce se formeaza de-a lungul fasciei piciorului
Fibromatoza plantara	cunoscuta si sub numele de boala Ledderhose
Fibromatoza plantara	este o afectiune data de excesul de colagen si tesut fibros in fascia plantara
Fibromialgia	este o afectiune caracterizata prin dureri musculoscheletale cronice larg raspandite pe suprafata corporala
Fibromialgia	este considerata a fi o tulburare neurosenzoriala in care individul nu este capabil sa proceseze durerea
Fibromialgia	este un sindrom de durere cronica
fibroza chistica, drepanocitoza sau hemofilia	cum ar fi boala ereditara
Ficatul gras	este definit ca fiind o acumulare de grasime in exces la nivelul tesutului hepatic care poata provoca insuficienta hepatica
Ficatul gras	sau steatoza hepatica
Fisura anala	reprezinta o ruptura la nivelul mucoasei anusului
Fisura anala	reprezinta o ruptura sau o solutie de continuitate (ulcer) la nivelul mucoasei anusului
fitnessul mintal	numit si antrenament cognitiv sau cerebral
fitnessul mintal	este despre cum sa ne mentinem creierul in forma
fitocianina	, un pigment albastru in orzul verde
fitonutrient	numit cucurbitacina
fitonutrient	(tehnic numit polifenol fitoalexina)
Fitonutrientii	numiti limonoizi
Flavonoizii antioxidanti din catina	cum ar fi quercitina si salicina
fobie	este un element descriptiv ce tine de paleta simptomatica a anxietatii
folatul	(un tip de vitamina B)
Follicle-stimulating hormone	(FSH)
Follicle-stimulating hormone	(FSH)
fonarea	(producerea de sunet)
formatiunea tumorala hiperfunctionala	ce pune in circulatie in organism o cantitate mare de hormoni tiroidieni
formatiuni mici, 	cum ar fi polipii
forme majore ale bolilor inflamatorii intestinale	cum ar fi  colita ulcerativa si boala Crohn, colita limfocitara si colita colagenoasa
fosfatidilinositol 3-kinaza	(PI3K)
Fotokeratita	reprezinta o inflamatie temporara si dureroasa a corneei cauzata de expunerea la razele de tip UVB in special in lipsa unei protectii adecvate
Fotokeratita	(orbire de zapada)
Fractiunea HDL a colesterolului	este denumita si fractiunea buna a acestuia deoarece organismul are nevoie de o cantitate din acest tip de colesterol pentru anumite functii importante
fractura	(cunoscuta sub denumirea de ruptura osoasa
Fractura boxerului	reprezinta o ruptura al unuia sau mai multor oase
frataxin	numite proteine
fraxina	denumita Substanta
frotiu cervico-vaginal	(Papanicolau)
fructelor bogate in antioxidanti	cum ar fi zmeura, afinele sau murele
functiei fizice	 (cum ar fivedere incetosata sau paralizia picioarelor
functii ale corpului	cum ar fi somnul, trezirea, alimentatia, activitatea sexuala, impulsivitatea, invatarea si memoria
functiile de baza	cum ar fi respiratia, circulatia sangelui, ajustarea nivelurilor de hormoni si cresterea si regenerarea celulelor
functiile esentiale ale corpului	cum ar fi reglarea tensiunii arteriale
functiile vitale	cum ar fi bataile inimii si reglarea temperaturii
functiile vitale	cum ar fi bataile inimii si reglarea temperaturii
functionare neurologica normala (	cum ar fi abilitatile motorii, capacitatea de a vorbi si de a merge, etc.)
gabapentina sau pregabalina	cum ar fi medicamente pentru combaterea durerilor nervoase
galacto-oligozaharide	numit tip de carbohidrat
