Column1	Column2
la saturation en oxygène du sang veineux mêlé	( SVO2)
la sc	(SEP)
la schizophrénie	défini/e ; définition les troubles mentaux graves
La schizophrénie	est un/e trouble mental sévère caractérisé par des idées délirantes et des hallucinations.
la schizophrénie	 les troubles schizophréniformes
la schizophrénie	 les maladies d'allure schizophréniques
La schizophrénie	est un/e  une maladie mentale provoquant des croyances, des idées et des sensations délirantes
la schizophrénie	( troubles schizophréniformes et schizo-affectifs)
la schizophrénie	et les  les troubles mentaux sévères
la schizophrénie	et  les troubles schizophréniformes
La schizophrénie	est un/e trouble psychiatrique qui implique des distorsions de pensée et de perception, un affect émoussé et des troubles du comportement
La schizophrénie	est un/e  une maladie chronique et invalidante
la schizophrénie	et les  les troubles mentaux sévères
la schizophrénie	/ les maladies de type schizophrénique
la schizophrénie	et d'autres troubles mentaux graves
la schizophrénie	et d'autres troubles mentaux graves de même nature
la schizophrénie	et des psychoses schizo-affectives
la schizophrénie	et des des troubles psychotiques
la schizophrénie	(d'autres troubles psychotiques)
la schizophrénie	 troubles psychotiques
la schizophrénie	et  troubles schizophréniformes
la schizophrénie aiguë	et les  les maladies mentales graves
La schizophrénie infantile	est un/e maladie qui se déclare avant l'âge de 13 ans.
la sclérose en plaque	( les maladies rares du système nerveux central)
la sclérose en plaques	 les maladies rares du système nerveux central
la sclérose en plaques	et les  les maladies rares du système nerveux central
La sclérose en plaques	est un/e  une maladie neurologique
La sclérose en plaques	est un/e   une maladie du système nerveux central caractérisée par une démyélinisation des gaines des nerfs qui peut entraîner différents niveaux d'incapacité
la sclérose en plaques	et  les maladies rares du système nerveux central
la sclérose en plaques	et les  les maladies rares du système nerveux central
la sclérose en plaques	et les  les maladies rares du système nerveux central
la sclérose en plaques	 les maladies rares du système nerveux central
la sclérose en plaques	et les  les maladies rares du système nerveux central
la sclérose en plaques	et les  les maladies rares du système nerveux central
la sclérose en plaques	et les  les maladies rares du système nerveux central
la sclérose en plaques	et  les maladies rares du système nerveux central
La sclérose en plaques	(SEP)
la sclérose en plaques 	(SEP)
La sclérose en plaques (SEP)	est un/e maladie chronique, récurrente, progressive et incurable.
La sclérose en plaques (SEP)	,  une maladie inflammatoire et neurodégénérative chronique du système nerveux central (SNC)
La sclérose en plaques (SEP)	est un/e  une maladie inflammatoire démyélinisante du système nerveux central humain
La sclérose en plaques (SEP)	est un/e  une maladie auto-immune du système nerveux central et une cause majeure d'invalidité chez les adultes jeunes et d'âge mûr
La sclérose en plaques (SEP)	est un/e  une maladie neurodégénérative inflammatoire chronique, à médiation immunitaire et démyélinisante du système nerveux central
la sclérose latérale amyotrophique	 maladie des motoneurones
la sclérose latérale amyotrophique	( maladie des motoneurones)
la sclérose latérale amyotrophique	( maladie du motoneurone)
la sclérose latérale amyotrophique	/ maladie maladie des motoneurones
La sclérose latérale amyotrophique	est un/e ; aussi appelée maladie une maladie neuromusculaire mortelle qui se caractérise par un affaiblissement progressif du muscle jusqu'à sa paralysie.
la sclérose latérale amyotrophique	/ maladie du motoneurone
la sclérose latérale amyotrophique	/ maladie des motoneurones 
la sclérose latérale amyotrophique	/ maladie du motoneurone
la sclérose latérale amyotrophique	/ maladie des motoneurones
La sclérose latérale amyotrophique	aussi appelée  maladie du motoneurone
La sclérose latérale amyotrophique 	(SLA)
la sclérose latérale amyotrophique 	(SLA)
La sclérose latérale amyotrophique (SLA)	( maladie du motoneurone (MMN))
La sclérose latérale amyotrophique (SLA)	est un/e  une maladie neurodégénérative rare
la sclérose latérale amyotrophique (SLA)	/ maladie du motoneurone (MMN)
la sclérose latérale amyotrophique (SLA)	 connue sous le nom de maladie du motoneurone (MMN)
la sécheresse buccale	et les  les troubles des glandes salivaires
la sécrétine	,  une hormone gastro-intestinale
la sensibilisation des femmes au cancer du sein	c'est-à-dire  les connaissances des changements/symptômes potentiels du cancer du sein et la confiance pour s'examiner et palper la poitrine, par tous les moyens de communication
la SEP récurrente-rémittente	(SEP-RR)
la sialorrhée	( salive excessive)
la solution antiseptique	(c'est-à-dire à base d'alcool ou aqueuse)
la somnolence	 les troubles du sommeil
la source de stimulation	(par exemple corps, électro, cuir chevelu, aiguille longue, feu, main, aiguille fine, moxibustion)
La sporotrichose	est un/e  une maladie subaiguë ou chronique touchant généralement la peau déclenchée par un champignon dimorphique
La stéatose hépatique	est un/e  une maladie potentiellement réversible susceptible d'entraîner une hépatopathie terminale
La stéatose hépatique non alcoolique	de plus en plus reconnue comme une affection associée au surpoids ou à l'obésité, pouvant évoluer vers une hépatopathie terminale
La stéatose hépatique non alcoolique (SHNA)	maladie une maladie hépatique de plus en plus répandue.
La sténose de la colonne lombaire accompagnée de claudication neurogène	est l'une des l'une des maladies de la colonne vertébrale les plus couramment diagnostiquées et traitées
La sténose du canal lombaire	(SCL)
La sténose du canal lombaire (SCL)	est un/e  une affection invalidante associée à une dégénérescence de la colonne vertébrale survenant avec le vieillissement
La stimulation cognitive	est un/e par exemple une intervention destinée aux personnes atteintes de démence
la stimulation électrique 	(par exemple SE)
La stimulation magnétique transcrânienne répétitive	( SMTr)
la stimulation magnétique transcrânienne répétitive	( SMTr)
La stimulation magnétique transcrânienne répétitive	(SMTr)
La stimulation magnétique transcrânienne répétitive (SMTr)	est un/e   un moyen non invasif d'induire des courants électriques dans le cerveau qui suscite un intérêt croissant ces dernières années pour le traitement de nombreux troubles neuropsychiatriques
la surdité de perception idiopathique d'apparition soudaine	(définition ISSHL)
la survie globale	( SG)
la survie globale	( SG)
la survie globale	( SG)
la survie globale 	( SG)
la survie sans maladie	( SSM)
la survie sans maladie	( SSM)
la survie sans maladie	( SSM)
la survie sans maladie	(SSM)
la survie sans maladie 	(SSM)
la survie sans progression	(SSP)
La syphilis	est un/e  une maladie systémique complexe causée par un spirochète, Treponema pallidum
la TCC par Internet accompagnée par un thérapeute	( TCCI)
la TCD pour le trouble de stress post-traumatique 	( (TSPT) (TCD-TSPT))
La TDM 	définie comme  mouvement de danse participative avec une intention clairement psychothérapeutique, facilitée par une personne ayant un niveau de formation qui pouvait être raisonnablement attendu dans le pays où l'essai était mené
la télésanté	défini/e comme étant la santé délivrée à distance, facilitée électroniquement et impliquant des échanges d'informations à travers une interaction personnalisée entre le professionnel de santé qui utilise ses compétences et son jugement et le patient qui fournit l'information
la télésanté	 santé à distance, impliquant la communication de données depuis le patient au soignant, normalement un médecin ou une infirmière, qui analyse alors l'information et y répond avec une réponse concernant la gestion de la maladie
La tendinopathie d'Achille	est un/e  une affection courante, avec souvent des conséquences fonctionnelles importantes
La thalassémie majeure	est un/e maladie génétique qui se caractérise par une diminution de la capacité à produire l'hémoglobine.
La théorie de l'esprit (TE)	suggère que les personnes atteintes de trouble du spectre autistique (TSA) ont de profondes difficultés à comprendre l'état d'esprit des autres personnes, leurs émotions, leurs sentiments, leurs croyances et leurs pensées
La thérapie 	l'introduction de systèmes de communication améliorée et alternative 
la thérapie à pression positive	( le dispositif Meniett)
la thérapie centrée sur le transfert 	(TCT)
la thérapie cognitivo-comportementale	( TCC)
la thérapie cognitivo-comportementale	(TCC)
La thérapie cognitivo-comportementale	(TCC)
La thérapie cognitivo-comportementale 	la relaxation, à la restructuration cognitive des pensées et à l'exposition à des situations aggravantes afin de favoriser l'habituation ; elle peut bénéficier aux patients souffrant d'acouphènes, tout comme le traitement des troubles psychologiques associés
La thérapie cognitivo-comportementale (TCC)	est un/e  un traitement fondé sur les preuves des troubles anxieux
La thérapie cognitivo-comportementale (TCC)	à recours à la relaxation, à la restructuration cognitive des pensées et à l'exposition à des situations aggravantes afin de favoriser l'habituation
la thérapie comportementale dialectique	( TCD)
la thérapie comportementale dialectique 	( TCD)
la thérapie comportementale ou cognitivo-comportementale 	( TC/TCC)
la thérapie comportementale par media	( auto-assistées)
la thérapie comportementale par media	( auto-assistées)
La thérapie d'intégration auditive	est une technique qui a été développée afin d'améliorer la sensibilité sonore anormale des personnes présentant des troubles comportementaux, y compris des troubles du spectre autistique.
