Column1	Column2
la curiethérapie	consiste à détruire les cellules cancéreuses par l' implantation de sources radioactives à l' intérieur de la prostate
la curiethérapie	consiste à détruire les cellules cancéreuses par l' implantation de sources radioactives à l' intérieur de la prostat
La curiethérapie utérovaginale	consiste à mettre une source radioactive dans la cavité utérine et le vagin au contact direct de la tumeur
la cyanose	traduit trouble/s un ralentissement de la circulation sanguine , un trouble de l' hématose pulmonaire ou la contamination du sang artériel oxygéné par du sang veineux
la dardarine	(maladie/s de dardara tremblement , en basque)
La Dégénérescence maculaire liée à l'âge	est un/e affection/s une affection qui touche la macula
La Dégénérescence maculaire liée à l'âge	(DMLA)
La dénomination « idiopathique »	signifie la cause est inconnue
La dépression	est un/e maladie/s une maladie dans laquelle des sentiments de tristesse , de perte , de colère ou de frustration perturbent les activités quotidiennes de façon prolongée et importante
La dépression	est un/e maladie/s une maladie caractérisée par un profond sentiment de tristesse et/ou une disparition de la sensation de plaisir
la dépression	est un/e maladie/s une maladie , et non un simple manque de volonté ou une faiblesse
La DMLA	est un/e maladie/s une maladie liée à un vieillissement de la zone centrale de la rétine appelée macula
La douleur	est définie comme la perception d' une sensation déplaisante
La douleur	est définie comme la perception d' une sensation déplaisante
la doxorubicine	(appelé/e aussi Adriamycine® ou Adriblastine®)
La dysphagie intermittente et variable	: le patient a l' impression que les aliments se bloquent de temps en temps derrière le sternum
La Dysplasie ventriculaire droite arythmogène	est un/e maladie/s une cardiomyopathie dans laquelle les cellules musculaires cardiaques sont remplacées progressivement par de la graisse et du tissu fibreux
La Dysplasie ventriculaire droite arythmogène	(DVDA)
La fatigue	est un/e maladie/s une manifestation très banale , qui n' a évidemment aucun caractère de spécificité (elle n' oriente pas vers une maladie particulière )
La fibrodysplasie ossifiante progressive	est un/e maladie/s une maladie progressive : les ossifications finissent par toucher la majorité des muscles à l'exception du muscle cardiaque
La fibrodysplasie ossifiante progressive (FOP)	(FOP)
La fibrodysplasie ossifiante progressive (FOP)	appelée maladie de l’Homme de Pierre ou myosite ossifiante
La fibrodysplasie ossifiante progressive (FOP)	se caracterise par la survenue, dès l’enfance, d’épisodes d’ossification dans les muscles, tendons, et ligaments, conduisant à terme à une ankylose progressive et très invalidante
La fibromyalgie	appartient à maladie/s un groupe de maladies où les sensations du corps sont anormales , pour des raisons encore mal comprises
la fibromyalgie	comme maladie/s une maladie qui va entraîner un retentissement important dans la vie quotidienne
la fibromyalgie	comme maladie/s une maladie qui va entraîner un retentissement important dans la vie quotidienne
La fibromyalgie	est , par définition , maladie/s une maladie chronique dont l' évolution se déroule sur plusieurs années
La fibromyalgie	est , par définition , maladie/s une maladie chronique dont l' évolution se déroule sur plusieurs années
La fibromyalgie	est par définition maladie/s une maladie chronique
La fibromyalgie	est par définition maladie/s une maladie chronique
La fibromyalgie	est un/e maladie/s une maladie complexe , caractérisée par l' existence de douleurs diffuses et multiples , et de certains points qui sont douloureux lorsqu' on exerce une pression dessus
la fibromyalgie	est un/e maladie/s une maladie bénigne
La fibromyalgie	est un/e maladie/s une maladie complexe , caractérisée par l' existence de douleurs diffuses et multiples , et de certains points qui sont douloureux lorsqu' on exerce une pression dessus
la fibromyalgie	est un/e maladie/s une maladie bénigne
La fibromyalgie	est un/e maladie/s une maladie chronique qui se manifeste principalement par des douleurs généralisées dans les muscles et les articulations , affectant le plus souvent les régions du dos , des épaules , de la poitrine , des bras et des jambes
la fibrose kystique	et d'autres maladies pulmonaires chroniques 
la fonction de reproduction des ovaires	est un/e une fonction physiologique
la fonction de reproduction des ovaires	est un/e une fonction physiologique
la fosse iliaque droite 	est la la zone en bas et a droite de l’ombilic
la fosse iliaque droite 	(FID)
la fracture vertébrale	appelé/e aussi tassement vertébral
la fracture vertébrale	appelé/e aussi tassement vertébral
la génétique en cancérologie	(appelé/e oncogénétique)
La glycogénose de type II	fait partie de maladie/s maladies métaboliques génétiques, les glycogénoses
La glycogénose de type II	fait partie de maladie/s maladies métaboliques génétiques, les glycogénoses
la glycogénose de type III	autres appelations : maladie/s déficit en enzyme branchante, déficit en amylo-1,6-glucosidase, maladie de Cori, maladie de Forbes, maladie de Forbes, maladie d'Illingworth-Cori-Forbes, dextrinose limite
La glycogénose de type III	ou maladie/s maladie de Forbes ou encore maladie de Cori
La glycogénose de type III	fait partie d' un groupe de maladies génétiques métaboliques, les glycogénoses, dans lesquelles l'organisme est incapable d'utiliser correctement les sucres comme source d'énergie
la glycogénose de type V	Autres appellations : maladie/s maladie de Mc Ardle, déficit en phosphorylase musculaire
La glycogénose de type V	fait partie du maladie/s du groupe de maladies métaboliques génétiques, les glycogénoses, dans lesquelles l'organisme est incapable d'utiliser correctement les sucres comme source d'énergie
la glycogénose de type V	se manifeste par une intolérance à l'effort associée ou non à la survenue d'urines foncées ou coca cola
La glycogénose de type V	ou maladie de McArdle
La gonorrhée	fait partie des maladie/s Maladies à déclaration obligatoire
la graisse gynoïde normale	est un/e un caractère sexuel secondaire , plus ou moins accentué
La greffe de moelle osseuse	consiste à remplacer la moelle osseuse malade par une moelle saine (prélevée sur un donneur « compatible » ) qui fabriquera des globules rouges normaux
la grippe	(influenza)
la jonction neuromusculaire	, une zone de ''communication'' entre le nerf moteur qui commande et le muscle qui agit
la jonction neuromusculaire	(dite aussi « plaque motrice »)
la leucémie promyélocytaire aiguë	(maladie/s une forme de leucémie caractérisée par des hémorragies massives)
la lymphe	(par exemple une hormone)
La lymphogranulomatose vénérienne	est un/e maladie/s une forme particulière de chlamydiose due à certains Chlamydia trachomatis
La lymphogranulomatose vénérienne	ou maladie de Nicolas Favre
La majorité des amyotrophies spinales distales	se manifeste par une faiblesse musculaire des muscles de la jambe et de la cheville
La maladie “rippling muscle disease”	classée dans maladie/s les cavéolinopathies
La maladie “rippling muscle disease”	est un/e maladie/s une myopathie rare, le plus souvent héréditaire, ainsi appelée en référence à un mouvement anormal d’ondulation (« rippling ») d’un muscle ou groupe musculaire
La maladie « muscle rippling disease »	est maladie/s génétique
la maladie « rippling muscle disease »	est classée parmi maladie/s les cavéolinopathies
la maladie « rippling muscle disease”	est un/e maladie/s une myopathie peu ou pas évolutive
La maladie artérielle périphérique	(maladie/s MAP)
La maladie artérielle périphérique	fait partie des maladies cardiovasculaires
La maladie coronarienne	(maladie/s blocage des artères du cœur)
La maladie coronarienne	(maladie/s rétrécissement des artères du cœur)
La maladie coronarienne	est la maladie/s la maladie cardiaque la plus courante
La maladie coronarienne	fait partie des maladies cardiovasculaires
La maladie coronarienne	fait partie des maladies cardiovasculaires
La maladie d' Alzheimer	est la maladie/s la plus répandue des démences
La maladie d' Alzheimer	est la maladie/s la forme la plus répandue de démence
la maladie d’Andersen	est un/e maladie/s une affection métabolique avec surcharge en glycogène de structure anormale (glycogénose type 4 ou amylopectinose)
La maladie de Brody	est un/e maladie/s une maladie rare du muscle
la maladie de Charcot-Marie-Tooth type 1A	(maladie/s CMT1A)
La maladie de Crohn	est un/e maladie/s une Maladie Inflammatoire Chronique de l' Intestin
La maladie de Crohn	est un/e maladie/s une maladie inflammatoire chronique de l' intestin (MICI ) qui peut atteindre tous les segments du tube digestif , de la bouche à l' anus
la maladie de Crohn	ou maladie/s la recto-colite hémorragique
la maladie de Crohn	ou maladie/s la recto-colite hémorragique
La maladie de Danon	est également une maladie/s une maladie de surcharge lysosomale et qui apparaît pendant l' enfance
La maladie de Fazio-Londe	est due à maladie/s une dégénérescence avec atrophie de la plupart des neurones moteurs des nerfs crâniens situés dans le bulbe rachidien
La maladie de Fazio-Londe	est un/e maladie/s une maladie génétique extrêmement rare
La maladie de Fazio-Londe	est un/e maladie/s une paralysie bulbaire progressive observée chez l'enfant
la maladie de Horton	est aussi appelée maladie/s artérite temporale ou encore artérie à cellules géantes
La maladie de Horton	est un/e maladie/s une artérite inflammatoire
La maladie de Kennedy	est un/e maladie/s une maladie neuromusculaire rare qui touche les personnes de sexe masculin
La maladie de Kennedy	est un/e maladie/s une maladie due à l' altération (mutation ) d' un gène
la maladie de Kennedy	est un/e maladie/s une maladie à polyglutamine
La maladie de Kennedy	(ou amyotrophie bulbo-spinale liée à l' X)
La maladie de McArdle	est un/e maladie/s une maladie d’origine génétique
La maladie de McArdle	(glycogénose de type V)
La maladie de Parkinson	est la maladie/s la deuxième maladie neurodégénérative après la maladie d' Alzheimer
La maladie de Pompe	est due à maladie/s une anomalie génétique héréditaire : une mutation du gène GAA
