Column1	Column2
La pré-éclampsie	est un/e affection/s une affection apparaissant durant la grossesse qui comporte une hypertension artérielle et la présence de protéines dans l'urine
La pré-éclampsie	est un/e affection/s une affection liée à la grossesse et se traduisant par de l'hypertension artérielle et des protéines dans les urines
La pré-éclampsie	est un/e affection/s une affection liée à la grossesse et se traduisant par de l'hypertension artérielle et des protéines dans les urines (protéinurie) après 20 semaines de grossesse
La pré-éclampsie	est un/e trouble/s un trouble généralement associé à une hypertension et une protéinurie
La pré-éclampsie	( maladie ; affection/s une affection associée à l'hypertension artérielle pendant la grossesse)
La pré-éclampsie	aussi connue sous le nom de toxémie
la pression artérielle élevée 	(hypertension)
la pression intraoculaire (PIO)	comme défini une PIO inférieure à 20 mmHg
La prévention secondaire	est un/e ; terme un terme utilisé pour décrire les interventions qui visent à prévenir les événements cardiaques répétés et le décès chez les personnes atteintes de maladie coronarienne établie
La prière d'intercession	est l'une maladie l'une des interventions les plus anciennes et les plus utilisées pour tenter de soulager la maladie et de promouvoir une bonne santé
La primaquine	est un/e maladie un médicament antipaludique qui ne guérit pas la maladie du paludisme mais agit en tuant le parasite du paludisme au stade gamétocyte, qui passe aux moustiques lorsqu'ils piquent les humains infectés
la production du langage	(l'élocution ou l'écriture)
La prophylaxie avec l'immunoglobuline G 	(maladie IgV)
La psychose post-partum	est un/e maladie une source constante de nouveaux épisodes de maladie mentale grave
la puissance des ultrasons 	( des ondes à haute ou basse fréquence)
la pustulose palmo-plantaire chronique	(maladie une maladie de la peau où des groupes répétés de pustules purulentes jaunes se forment dans la paume des mains et sous la plante des pieds)
La pustulose palmo-plantaire chronique	est un/e maladie une maladie de la peau où des groupes répétés de pustules purulentes jaunes se forment dans la paume des mains et sous la plante des pieds, très souvent pendant plusieurs années
la radiothérapie	(faisceau d'électrons, rayon de Bucky et radiothérapie superficielle)
La réadaptation cardiaque	vise à maladie aider les personnes ayant une maladie cardiaque à retrouver la santé, en combinant des exercices, une éducation et un soutien psychologique
la réalisation des activités quotidiennes	, par exemple cuisiner, se rappeler des rendez-vous ou prendre ses médicaments
la réalité virtuelle	(par exemple des équipements vidéo interactifs, des lunettes de protection, des ordinateurs montrant des images, des jeux, des histoires)
la réalité virtuelle 	(par exemple des équipements vidéo interactifs, des lunettes de protection, des ordinateurs montrant des images, des jeux, des histoires)
La réanimation cardio-respiratoire ordinaire 	inclut des compressions thoraciques ainsi que des insufflations d'air
La récession gingivale	est un/e terme un terme qui désigne l'exposition orale de la surface radiculaire en raison d'un déplacement du rebord gingival en apical en direction de la jonction amélo-cémentaire
la récidive clinique 	( maladie réapparition des symptômes de la maladie active)
La récidive d'un cancer	 définie comme le retour du cancer après le traitement et après une période durant laquelle le cancer est indétectable
la rectocolite hémorragique	 maladie maladies intestinales inflammatoires
la réduction de la pression environnante	(décompression)
La rééducation	est considérée comme maladie un traitement symptomatique et un traitement de soutien essentiel pour les maladies neurodégénératives
la reformulation d'un produit alimentaire	c'est-à-dire  les sociétés alimentaires ajoutent moins de sel dans leurs produits
la réponse immunitaire	(c'est-à-dire  la manière dont votre corps identifie et se défend contre les bactéries, les virus, et les substances qui semblent étrangères et dangereuses pour le corps)
La réponse virologique soutenue	(c'est-à-dire  l'indétectabilité d'ARN du virus de l'hépatite C six mois après la fin d'un traitement complet)
la rétine	(fond de l'oeil)
la rétine	(la couche sensible à la lumière à l'arrière de l'œil)
la rétine	(membrane sensible à la lumière à l'arrière de l'oeil)
la rétine 	(fond de l'oeil)
la rétinopathie	(maladie maladie des yeux)
La rétinopathie de la prématurité	est un/e maladie une maladie néovasculaire rétinienne courante des nourrissons prématurés
La rétinopathie du prématuré	est un/e maladie une maladie de l'oeil qui affecte les bébés nés avant terme
La rétinopathie du prématuré	(RDP)
La rétinopathie du prématuré (RDP)	est un/e maladie une maladie oculaire des nouveau-nés prématurés qui reste un problème grave
La rhabdomyolyse	est un/e affection/s une affection potentiellement mortelle dans laquelle du tissu musculaire endommagé se détruit rapidement, et des produits de cette dégradation des cellules musculaires sont libérés dans le sang
la rhinite allergique	(ce que l'on appelle le rhume des foins)
La rhinite atrophique	est un/e affection/s une affection nasale chronique de cause inconnue
La rhinite atrophique secondaire	 affection/s ; définie comme si elle est la conséquence d'une autre affection ou d'un autre évènement
La rhinosinusite chronique	est un/e définie comme une pathologie courante qui est définie comme une inflammation du nez et des sinus paranasaux
La rhinosinusite chronique	est un/e définie comme une pathologie courante qui est définie comme une inflammation du nez et des sinus paranasaux
La rhinosinusite chronique	 maladie l'une des maladies les plus courantes dans le monde ; elle touche tous les groupes d'âges et provoque une grande souffrance
La rhinosinusite chronique 	(RSC)
La rhinosinusite chronique (RSC)	est un/e maladie une maladie très courante
La rivastigmine	est un/e maladie un médicament beaucoup utilisé dans la maladie d'Alzheimer (MA)
La rougeole	est un/e maladie une maladie infectieuse provoquée par la multiplication d'un virus à acide ribonucléique (ARN) monocaténaire du genre Morbillivirus dans les voies respiratoires supérieures et la conjonctive
La rougeole 	est un/e une maladie infectieuse provoquée par la multiplication d'un virus à acide ribonucléique (ARN) monocaténaire du genre Morbillivirus dans les voies respiratoires supérieures et la conjonctive
La rougeole, les oreillons et la rubéole	(ROR)
La rougeole, les oreillons et la rubéole (ROR)	sont  maladie trois maladies infectieuses très dangereuses dont la morbidité, l'invalidité et la mort sont élevées dans les pays à faible revenus
la santé mentale/développement	(maladie ; par exemple les compétences motrices fines/globales, le comportement personnel et social, ainsi que le développement psychomoteur)
la santé mentale/développement	:par exemple les compétences motrices fines/globales, le comportement personnel et social, ainsi que le développement psychomoteur
La sarcoïdose	est un/e maladie une maladie courante qui peut affecter différentes parties de l'organisme
La schizophrénie	est généralement maladie une maladie grave et invalidante qui touche environ un pour cent de la population mondiale.
La schizophrénie	est l'un des trouble/s l'un des troubles psychiatriques les plus graves ; elle affecte la pensée, la perception, l'affect et le comportement des patients
La schizophrénie	est un/e trouble/s un trouble mental grave, chronique et récidivant dont la prévalence mondiale au cours de la vie est d'environ 1  pour cent 
La schizophrénie	est un/e trouble/s ; tels que un trouble psychiatrique sévère qui se caractérise par des symptômes positifs, tels que des hallucinations et des idées délirantes, et des symptômes négatifs, tels qu'un détachement émotionnel et un repli sur soi
La schizophrénie	est un/e maladie ; trouble/s ;  un trouble mental grave qui peut entraîner des hallucinations, des idées fixes et erronées (idées délirantes) et/ou une apathie, un ralentissement ou une réduction du mouvement ou de la pensée
La schizophrénie	est un/e trouble/s un trouble mental grave qui peut modifier la manière dont les patients ressentent et comprennent le monde
La schizophrénie	est un/e maladie une maladie chronique de longue durée qui, au niveau mondial, affiche une prévalence au cours de la vie d'environ un pour-cent
La schizophrénie	est un/e maladie une maladie chronique grave récidivante qui, au niveau mondial, affiche une prévalence au cours de la vie d'environ un pour-cent
La schizophrénie	est un/e maladie une maladie mentale débilitante qui touche environ un pour-cent de la population mondiale
La schizophrénie	est un/e maladie ; tels que une maladie mentale chronique et récidivante, caractérisée par des symptômes tels que des hallucinations, des idées délirantes, une altération de la pensée et un retrait émotionnel
La schizophrénie	est un/e maladie une maladie mentale grave qui affecte principalement les jeunes adultes
La schizophrénie	est un/e trouble/s un trouble mental grave, chronique et récidivant dont la prévalence mondiale au cours de la vie est d'environ 1  pour cent 
La schizophrénie	est un/e maladie une maladie mentale grave qui peut chez certaines personnes devenir un problème de long terme
La schizophrénie	est un/e maladie une maladie mentale grave
La schizophrénie	est un/e maladie une maladie mentale profondément handicapante touchant les pensées, les émotions et le comportement
La schizophrénie	est un/e maladie une maladie grave et chronique dans laquelle des symptômes psychotiques prédominent.
